Value	Annotation	Predicted	Residual
12.0	carbon monoxide dehydrogenase, large subunit	10.652626258517142	91.01404040814953
102.33333333333333	peptide/opine/nickel uptake family ABC transporter, periplasmic substrate-binding protein	71.29544991532319	124.37121675134347
160.0	citrate lyase, putative	110.00839638258314	-106.00839638258314
11.0	oligopeptide/dipeptide ABC transporter, ATP-binding protein	9.981303487408587	75.68536317925809
79.66666666666667	oligopeptide/dipeptide ABC transporter, periplasmic substrate-binding protein	56.078800436862636	70.92119956313736
235.33333333333334	pyridine nucleotide-disulfide oxidoreductase family protein	160.5813784727609	-96.91471180609423
248.33333333333334	dihydroorotate dehydrogenase family protein	169.3085744971721	-119.64190783050543
49.666666666666664	acetyl-coenzyme A synthetase	35.93911730360601	78.39421602972732
52.666666666666664	twin-arginine translocation pathway signal sequence domain protein	37.95308561693167	67.04691438306833
142.66666666666666	metFprotein-like protein	98.37213501670153	-97.70546835003486
188.66666666666666	pyruvate ferredoxin/flavodoxin oxidoreductase family protein	129.25298248769502	-75.91964915436168
108.66666666666667	glutamine amidotransferases class-II domain protein	75.54716079901071	-68.88049413234404
11.666666666666666	nitrogen regulation protein NtrC	10.428852001480955	140.2378146651857
94.0	antioxidant, AhpC/Tsa family	65.70109348941858	-65.70109348941858
169.66666666666666	trimethylamine methyltransferase family protein	116.4978498366325	-116.4978498366325
133.33333333333334	no change	92.10645581968838	-87.77312248635505
391.0	outer membrane protein, putative	265.0839565086592	129.91604349134082
133.0	citrate synthase I	91.8826815626522	77.78398510401446
278.3333333333333	TRAP transporter solute receptor, TAXI family	189.44825763042869	74.55174236957131
155.66666666666666	BNR/Asp-box repeat domain protein	107.09933104111275	84.2340022922206
209.66666666666666	UvrABC system protein A	143.35076068097464	-95.68409401430799
156.0	pyruvate dehydrogenase complex, E1 component, alpha subunit	107.32310529814893	71.34356136851773
150.0	pyruvate dehydrogenase complex, E1 component, beta subunit	103.2951686714976	74.7048313285024
100.33333333333333	cysteine synthase A	69.95280437310609	97.04719562689391
353.0	trigger factor	239.57369120653408	95.0929754601326
903.6666666666666	hypothetical protein	609.2487638303112	-581.2487638303112
221.33333333333334	glutamine synthetase, type I	151.18285967724114	294.81714032275886
191.66666666666666	aconitate hydratase 1	131.26695080102067	148.39971586564602
122.66666666666667	efflux transporter, RND family, MFP subunit	84.94567959453046	-68.94567959453046
120.33333333333333	transporter, AcrB/AcrD/AcrF family	83.37925979527716	-83.37925979527716
288.6666666666667	sarcosine oxidase, alpha subunit family	196.38525959855045	-63.38525959855045
66.0	bacterial extracellular solute-binding protein, family 7	46.904055898379056	649.7626107682876
255.0	gamma-glutamylisopropylamide synthetase, putative	173.78405963789578	-100.11739297122911
296.0	aldehyde dehydrogenase, putative	201.3082932533465	-135.9749599200132
213.66666666666666	alcohol dehydrogenase, iron-containing	146.03605176540887	-87.03605176540887
290.6666666666667	ATP-dependent protease La	197.72790514076755	-123.72790514076755
451.0	NADH-dependent flavin oxidoreductase, Oye family	305.3633227751724	-105.02998944183904
390.3333333333333	peptide/opine/nickel uptake family ABC transporter, periplasmic substrate-binding protein	264.63640799458676	79.69692533874655
54.333333333333336	malate synthase G	39.0719569021126	95.59470976455405
155.0	CobW	106.65178252704038	-78.65178252704038
124.0	CobN	85.84077662267521	-85.17410995600854
165.33333333333334	malate dehydrogenase	113.58878449516212	66.07788217150454
153.66666666666666	tellurite resistance protein	105.75668549889564	68.57664783443771
150.0	bifunctional PutA protein	103.2951686714976	-90.62850200483093
261.3333333333333	formate--tetrahydrofolate ligase	178.03577052158326	-91.70243718824993
506.6666666666667	ATP synthase F1, beta subunit	342.7336237002153	92.26637629978472
351.3333333333333	ATP synthase F1, alpha subunit	238.45481992135313	144.21184674531355
248.66666666666666	ATP-dependent Clp protease, ATP-binding subunit ClpA	169.53234875420827	-134.53234875420827
207.33333333333334	ribonucleoside-diphosphate reductase, putative	141.78434088172136	-78.78434088172136
216.33333333333334	ferric iron ABC transporter, periplasmic ferric iron-binding protein	147.82624582169836	-110.49291248836502
6.333333333333333	branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid binding protein, putative	6.848463888902001	70.81820277776467
102.0	D-3-phosphoglycerate dehydrogenase	71.071675658287	244.59499100837968
101.0	Manganese ABC transporter, periplasmic protein	70.40035288717846	-68.40035288717846
165.66666666666666	aldehyde dehydrogenase family protein	113.81255875219829	-68.47922541886496
1126.6666666666667	outer membrane porin	758.9537417875189	505.71292487914786
174.33333333333334	polyamine ABC transporter periplasmic binding protein	119.6306894351391	127.70264389819424
1277.3333333333333	translation elongation factor Tu	860.0997059678742	379.5669606987925
32.0	translation elongation factor G, putative	24.079081680688223	67.58758498597845
159.33333333333334	pyruvate kinase	109.56084786851079	77.77248546482255
121.0	peptidoglycan-binding protein, putative	83.82680830934954	79.5065250239838
180.0	type I secretion target repeat protein	123.43485180475423	-93.76818513808756
225.0	glutamate synthase, large subunit	153.64437650463915	86.35562349536085
667.6666666666666	oligopeptide/dipeptide ABC transporter, periplasmic substrate-binding protein	450.81658984869244	-396.14992318202576
138.66666666666666	oligopeptide/dipeptide ABC transporter, ATP-binding protein	95.68684393226732	-92.02017726560065
133.33333333333334	Unknown	92.10645581968838	132.5602108469783
110.66666666666667	Unknown	76.88980634122782	106.11019365877218
1.3333333333333333	Unknown	3.4918500333592304	82.50814996664077
327.0	Unknown	222.11929915771168	234.547367508955
500.0	Unknown	338.25813855949156	-328.25813855949156
526.3333333333334	Unknown	355.93630486535017	-76.26963819868348
0.0	Unknown	2.5967530052144916	87.06991366145218
0.0	Unknown	2.5967530052144916	123.06991366145218
0.0	Unknown	2.5967530052144916	70.4032469947855
