Value	Annotation	Predicted	Residual
45.666666666666664	starch phosphorylase [Alteromonas macleodii]	128.42108567432996	118.2455809923367
3.6666666666666665	glucose-1-phosphate adenylyltransferase [Alteromonas macleodii]	29.90187291728886	106.43146041604449
33.666666666666664	DNA topoisomerase I [Alteromonas macleodii]	100.27273917231821	133.7272608276818
28.333333333333332	peptidyl-dipeptidase A [Alteromonas macleodii]	87.76236294920189	102.90430371746477
14.0	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [Alteromonas macleodii]	54.14072684957675	121.85927315042325
15.0	phosphoenolpyruvate synthase [Alteromonas macleodii]	56.48642239141106	274.84691094192226
135.0	isocitrate dehydrogenase [Alteromonas macleodii]	337.9698874115285	296.0301125884715
22.0	citrate synthase [Alteromonas macleodii]	72.90629118425124	137.7603754824154
72.0	succinate dehydrogenase subunit A [Alteromonas macleodii]	190.1910682759668	161.47559839069987
49.0	iron complex outermembrane recepter protein [Alteromonas macleodii]	136.24007081377766	-106.57340414711099
172.66666666666666	glutamate dehydrogenase (NAD) [Alteromonas macleodii]	426.3244194872875	-212.99108615395417
78.66666666666667	L-alanine dehydrogenase [Alteromonas macleodii]	205.82903855486225	-161.82903855486225
307.6666666666667	small subunit ribosomal protein S1 [Alteromonas macleodii]	742.9933176349198	-315.9933176349198
0.6666666666666666	glucosyl-3-phosphoglycerate synthase [Alteromonas macleodii]	22.864786291785926	132.13521370821408
13.0	iron complex outermembrane recepter protein [Alteromonas macleodii]	51.795031307742434	103.53830202559091
116.66666666666667	TonB-dependent Receptor Plug Domain [Alteromonas macleodii]	294.9654691445661	-251.29880247789944
2.6666666666666665	glyceraldehyde 3-phosphate dehydrogenase [Alteromonas macleodii]	27.556177375454546	106.1104892912121
53.666666666666664	4-alpha-glucanotransferase [Alteromonas macleodii]	147.18665000900444	-108.8533166756711
64.66666666666667	glyceraldehyde-3-phosphate dehydrogenase (NAD+) [Alteromonas macleodii]	172.9893009691819	-101.32263430251523
115.0	pyruvate kinase [Alteromonas macleodii]	291.05597657484225	-120.38930990817559
37.0	Poly(hydroxyalcanoate) granule associated protein (phasin) [Alteromonas macleodii]	108.09172431176592	149.57494235490077
4.666666666666667	ATP phosphoribosyltransferase (homohexameric) [Alteromonas macleodii]	32.24756845912317	100.75243154087683
38.333333333333336	Adenylate kinase [Alteromonas macleodii]	111.219318367545	139.44734829912164
1.3333333333333333	D-lactate dehydrogenase [Alteromonas macleodii]	24.428583319675464	104.23808334699119
123.66666666666667	ATP-dependent Clp protease ATP-binding subunit ClpB [Alteromonas macleodii]	311.3853379374063	-158.3853379374063
0.0	type IV pilus assembly protein PilY1 [Alteromonas macleodii]	21.300989263896383	220.36567740277027
79.0	SSU ribosomal protein S20P [Alteromonas macleodii]	206.610937068807	-157.610937068807
112.0	DNA-binding protein HU-beta [Alteromonas macleodii]	284.0188899493393	123.64777671732736
54.666666666666664	ATP-dependent Clp protease ATP-binding subunit ClpX [Alteromonas macleodii]	149.53234555083876	-99.53234555083876
0.3333333333333333	isocitrate lyase [Alteromonas macleodii]	22.082887777841155	395.5837788888255
22.0	D-3-phosphoglycerate dehydrogenase [Alteromonas macleodii]	72.90629118425124	154.09370881574876
193.0	dihydrolipoamide dehydrogenase [Alteromonas macleodii]	474.0202288379185	129.31310449541485
85.66666666666667	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [Alteromonas macleodii]	222.24890734770244	112.75109265229756
168.66666666666666	pyruvate dehydrogenase E1 component [Alteromonas macleodii]	416.94163731995025	98.39169601338313
3.0	type IV pilus assembly protein PilA [Alteromonas macleodii]	28.33807588939932	221.6619241106007
44.0	cell division protein FtsZ [Alteromonas macleodii]	124.5115931046061	-107.5115931046061
1.0	pilus retraction ATPase PilT [Alteromonas macleodii]	23.646684805730693	103.01998186093599
4.666666666666667	L-threonine synthase [Alteromonas macleodii]	32.24756845912317	138.08576487421016
15.666666666666666	aspartate kinase /homoserine dehydrogenase [Alteromonas macleodii]	58.050219419300596	157.61644724736607
1.3333333333333333	glutamate synthase (NADPH) large subunit [Alteromonas macleodii]	24.428583319675464	602.9047500136579
1.6666666666666667	glutamate synthase (NADPH) small subunit [Alteromonas macleodii]	25.210481833620236	272.78951816637976
139.33333333333334	GTP-binding protein [Alteromonas macleodii]	348.1345680928105	-96.80123475947718
46.0	L-glutamine synthetase [Alteromonas macleodii]	129.20298418827474	383.4636824783919
3.6666666666666665	L-lactate dehydrogenase (cytochrome) [Alteromonas macleodii]	29.90187291728886	204.09812708271113
35.0	sulfite reductase (NADPH) beta subunit [Alteromonas macleodii]	103.4003332280973	182.2663334385694
67.66666666666667	Na+-transporting NADH:ubiquinone oxidoreductase subunit A [Alteromonas macleodii]	180.02638759468482	133.3069457386485
49.333333333333336	Phosphoenolpyruvate carboxylase [Alteromonas macleodii]	137.02196932772245	222.31136400561087
95.66666666666667	Carboxypeptidase regulatory-like domain-containing protein [Alteromonas macleodii]	245.70586276604556	118.62747056728776
10.333333333333334	acetyl-coenzyme A synthetase [Alteromonas macleodii]	45.53984319618427	364.1268234704824
5.333333333333333	hypothetical protein MIT1002_03517 [Alteromonas macleodii]	33.81136548701271	131.85530117965396
443.0	translation elongation factor 1A (EF-1A/EF-Tu) [Alteromonas macleodii]	1060.4441142964963	405.88921903683695
25.666666666666668	GT2 family [Alteromonas macleodii]	81.50717483764372	151.82615849568964
82.33333333333333	SSU ribosomal protein S4P [Alteromonas macleodii]	214.4299222082547	-95.09658887492138
91.66666666666667	SSU ribosomal protein S5P [Alteromonas macleodii]	236.32308059870832	-100.32308059870832
138.33333333333334	LSU ribosomal protein L6P [Alteromonas macleodii]	345.7888725509762	-166.45553921764284
192.66666666666666	LSU ribosomal protein L5P [Alteromonas macleodii]	473.23833032397374	-262.5716636573071
107.33333333333333	LSU ribosomal protein L24P [Alteromonas macleodii]	273.0723107541125	-136.0723107541125
10.666666666666666	iron complex outermembrane recepter protein [Alteromonas macleodii]	46.32174171012904	237.34492495653765
8.666666666666666	Uncharacterized conserved protein [Alteromonas macleodii]	41.63035062646041	104.03631604020624
29.666666666666668	ferric enterobactin receptor [Alteromonas macleodii]	90.88995700498097	282.7767096616857
1.0	catecholate siderophore receptor [Alteromonas macleodii]	23.646684805730693	379.3533151942693
198.0	DNA-directed RNA polymerase subunit beta [Alteromonas macleodii]	485.7487065470901	142.5846267862433
99.66666666666667	LSU ribosomal protein L12P [Alteromonas macleodii]	255.0886449333828	-123.0886449333828
134.33333333333334	LSU ribosomal protein L1P [Alteromonas macleodii]	336.40609038363897	-175.40609038363897
68.0	OOP family [Alteromonas macleodii]	180.80828610862957	219.8583805580371
123.33333333333333	LSU ribosomal protein L9P [Alteromonas macleodii]	310.6034394234615	-166.93677275679485
0.6666666666666666	EF hand [Alteromonas macleodii]	22.864786291785926	125.80188037488074
2.0	Uncharacterized conserved protein [Alteromonas macleodii]	25.992380347565007	221.34095298576833
2.3333333333333335	hemoglobin/transferrin/lactoferrin receptor protein [Alteromonas macleodii]	26.774278861509778	531.8923878051569
218.0	chaperonin GroEL [Alteromonas macleodii]	532.6626173837764	-176.32928405044305
34.666666666666664	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [Alteromonas macleodii]	102.61843471415251	134.71489861918081
7.333333333333333	dihydroxyacid dehydratase [Alteromonas macleodii]	38.502756570681335	117.16391009598533
14.666666666666666	ketol-acid reductoisomerase [Alteromonas macleodii]	55.704523877466286	270.62880945586704
166.33333333333334	ATP synthase F1 subcomplex beta subunit [Alteromonas macleodii]	411.46834772233694	132.53165227766306
75.0	ATP synthase F0 subcomplex B subunit [Alteromonas macleodii]	197.22815490146976	127.10517843186355
38.666666666666664	protein of unknown function (DUF1259) [Alteromonas macleodii]	112.00121688148977	100.66544978517689
5.333333333333333	Signal transduction histidine kinase [Alteromonas macleodii]	33.81136548701271	97.18863451298729
0.0	Unknown	21.300989263896383	242.3656774027703
0.0	Unknown	21.300989263896383	119.36567740277027
0.0	Unknown	21.300989263896383	94.36567740277029
0.0	Unknown	21.300989263896383	131.36567740277027
0.0	Unknown	21.300989263896383	115.36567740277027
0.0	Unknown	21.300989263896383	421.6990107361036
0.0	Unknown	21.300989263896383	107.36567740277027
0.0	Unknown	21.300989263896383	137.36567740277027
0.0	Unknown	21.300989263896383	164.36567740277027
0.0	Unknown	21.300989263896383	367.3656774027703
0.0	Unknown	21.300989263896383	164.03234406943696
0.0	Unknown	21.300989263896383	117.69901073610362
0.0	Unknown	21.300989263896383	200.69901073610362
0.0	Unknown	21.300989263896383	194.69901073610362
