Value	Annotation	Predicted	Residual
119.66666666666667	RNAse E [Alteromonas macleodii]	431.23431775328186	-106.56765108661517
28.333333333333332	peptidyl-dipeptidase A [Alteromonas macleodii]	112.453295185499	108.88003814783434
149.33333333333334	bacterial translation initiation factor 2 (bIF-2) [Alteromonas macleodii]	534.7799783683646	-160.1133117016979
5.0	uncharacterized radical SAM protein YgiQ [Alteromonas macleodii]	31.01288796015302	74.3204453731803
15.0	phosphoenolpyruvate synthase [Alteromonas macleodii]	65.91591962815843	135.75074703850822
45.0	beta subunit [Alteromonas macleodii]	170.62501463217467	97.70831870115865
206.33333333333334	polyribonucleotide nucleotidyltransferase [Alteromonas macleodii]	733.7272588759955	-166.72725887599552
22.0	citrate synthase [Alteromonas macleodii]	90.34804179576224	88.9852915375711
72.0	succinate dehydrogenase subunit A [Alteromonas macleodii]	264.8632001357893	82.47013319754399
81.66666666666667	succinyl-CoA synthetase (ADP-forming) alpha subunit [Alteromonas macleodii]	298.60279741486124	80.73053591847207
49.0	iron complex outermembrane recepter protein [Alteromonas macleodii]	184.58622729937684	73.41377270062316
16.666666666666668	2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [Alteromonas macleodii]	71.73309157282601	98.93357509384064
24.666666666666668	Protein of unknown function (DUF1329) [Alteromonas macleodii]	99.65551690723035	-81.32218357389702
6.0	universal stress protein A [Alteromonas macleodii]	34.50319112695356	148.83014220637978
307.6666666666667	small subunit ribosomal protein S1 [Alteromonas macleodii]	1087.4113131117836	-216.74464644511693
12.666666666666666	acyl-CoA dehydrogenase [Alteromonas macleodii]	57.771878905623836	77.5614544277095
116.66666666666667	TonB-dependent Receptor Plug Domain [Alteromonas macleodii]	420.7634082528802	72.90325841378649
2.6666666666666665	glyceraldehyde 3-phosphate dehydrogenase [Alteromonas macleodii]	22.86884723761842	86.4644860957149
64.66666666666667	glyceraldehyde-3-phosphate dehydrogenase (NAD+) [Alteromonas macleodii]	239.26764357925202	-118.9343102459187
115.0	pyruvate kinase [Alteromonas macleodii]	414.94623630821263	-194.27956964154598
84.66666666666667	molecular chaperone HtpG [Alteromonas macleodii]	309.0737069152629	133.9262930847371
123.66666666666667	ATP-dependent Clp protease ATP-binding subunit ClpB [Alteromonas macleodii]	445.19553042048403	526.1378029128493
79.0	SSU ribosomal protein S20P [Alteromonas macleodii]	289.2953223033931	-218.2953223033931
112.0	DNA-binding protein HU-beta [Alteromonas macleodii]	404.47532680781103	-143.14199347447772
42.0	ATP-dependent proteinase. Serine peptidase. MEROPS family S16 [Alteromonas macleodii]	160.15410513177306	81.84589486822694
121.66666666666667	trigger factor [Alteromonas macleodii]	438.21492408688295	-117.54825742021626
92.33333333333333	glycine dehydrogenase [Alteromonas macleodii]	335.8326978607337	94.16730213926633
30.0	aminomethyltransferase [Alteromonas macleodii]	118.27046713016657	99.06286620316678
85.66666666666667	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [Alteromonas macleodii]	312.5640100820634	81.10265658460327
55.666666666666664	protein translocase subunit secA [Alteromonas macleodii]	207.85491507804713	89.81175158861956
80.66666666666667	transaldolase [Alteromonas macleodii]	295.1124942480607	-101.11249424806073
8.333333333333334	2-methylcitrate synthase [Alteromonas macleodii]	42.647231849488165	93.68610148384518
4.333333333333333	2-methylcitrate dehydratase (trans-methylaconitate-forming) [Alteromonas macleodii]	28.68601918228599	214.98064748438065
3.6666666666666665	L-lactate dehydrogenase (cytochrome) [Alteromonas macleodii]	26.359150404418962	144.64084959558105
1.3333333333333333	D-lactate dehydrogenase [Alteromonas macleodii]	18.215109681884364	81.45155698478231
108.0	malate dehydrogenase (NAD) [Alteromonas macleodii]	390.51411414060885	-194.51411414060885
95.66666666666667	Carboxypeptidase regulatory-like domain-containing protein [Alteromonas macleodii]	347.46704175006886	83.19962491659783
28.0	Isopenicillin N synthase [Alteromonas macleodii]	111.28986079656548	90.37680587010118
443.0	translation elongation factor 1A (EF-1A/EF-Tu) [Alteromonas macleodii]	1559.7656750187903	512.2343249812097
25.666666666666668	GT2 family [Alteromonas macleodii]	103.1458200740309	138.8541799259691
82.33333333333333	SSU ribosomal protein S4P [Alteromonas macleodii]	300.92966619272823	-100.59633285939489
69.66666666666667	LSU ribosomal protein L15P [Alteromonas macleodii]	256.7191594132547	-79.38582607992137
91.66666666666667	SSU ribosomal protein S5P [Alteromonas macleodii]	333.5058290828667	-90.50582908286668
39.333333333333336	LSU ribosomal protein L18P [Alteromonas macleodii]	150.84663002030496	-81.84663002030496
138.33333333333334	LSU ribosomal protein L6P [Alteromonas macleodii]	496.38664353355864	-101.05331020022533
56.333333333333336	SSU ribosomal protein S14P [Alteromonas macleodii]	210.18178385591418	-73.18178385591418
192.66666666666666	LSU ribosomal protein L5P [Alteromonas macleodii]	686.0264489297214	-184.35978226305468
49.333333333333336	cold-shock DNA-binding protein family [Alteromonas macleodii]	185.74966168831037	-167.74966168831037
29.666666666666668	ferric enterobactin receptor [Alteromonas macleodii]	117.10703274123304	-91.77369940789971
275.3333333333333	DNA-directed RNA polymerase subunit beta' [Alteromonas macleodii]	974.5581773852327	-218.8915107185661
198.0	DNA-directed RNA polymerase subunit beta [Alteromonas macleodii]	704.6413991526576	72.02526751400899
99.66666666666667	LSU ribosomal protein L12P [Alteromonas macleodii]	361.42825441727103	81.23841224939565
134.33333333333334	LSU ribosomal protein L1P [Alteromonas macleodii]	482.42543086635646	-119.75876419968978
36.0	RNA-binding protein Hfq [Alteromonas macleodii]	139.2122861309698	-82.87895279763646
68.0	OOP family [Alteromonas macleodii]	250.90198746858715	353.7646791980795
123.33333333333333	LSU ribosomal protein L9P [Alteromonas macleodii]	444.03209603155045	-180.03209603155045
29.666666666666668	SSU ribosomal protein S6P [Alteromonas macleodii]	117.10703274123304	136.2263005921003
15.0	NADH dehydrogenase [Alteromonas macleodii]	65.91591962815843	73.08408037184157
14.333333333333334	glutamine--fructose-6-phosphate transaminase [Alteromonas macleodii]	63.58905085029141	71.41094914970859
44.0	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [Alteromonas macleodii]	167.13471146537415	-116.4680447987075
3.3333333333333335	Zinc carboxypeptidase [Alteromonas macleodii]	25.195716015485452	73.13761731784788
52.666666666666664	hypothetical protein MIT1002_04057 [Alteromonas macleodii]	197.3840055776455	116.28266108902119
192.0	F-type H+-transporting ATPase subunit alpha [Alteromonas macleodii]	683.6995801518543	-212.366246818521
75.0	ATP synthase F0 subcomplex B subunit [Alteromonas macleodii]	275.334109636191	-114.66744296952433
