Value	Annotation	Predicted	Residual
296.0	aldehyde dehydrogenase, putative	281.2525795525438	-135.58591288587715
213.66666666666666	alcohol dehydrogenase, iron-containing	203.31832655922108	-68.98499322588773
290.6666666666667	ATP-dependent protease La	276.20420688900873	118.12912644432458
451.0	NADH-dependent flavin oxidoreductase, Oye family	427.9709100865319	183.36242324680148
390.3333333333333	peptide/opine/nickel uptake family ABC transporter, periplasmic substrate-binding protein	370.5456710388204	-101.21233770548707
84.66666666666667	NAD(P) transhydrogenase, alpha subunit	81.21081275996646	67.4558539067002
54.333333333333336	malate synthase G	52.498193236110716	120.16847343055593
189.66666666666666	cobalt chelatase, CobS subunit	180.6006495733132	52.06601709335345
124.0	CobN	118.44256115353762	-58.10922782020429
104.66666666666667	acyl-CoA dehydrogenase family protein	100.14221024822298	109.19112308511036
110.66666666666667	fatty oxidation complex, alpha subunit	105.82162949469995	57.17837050530005
259.3333333333333	peptide/nickel/opine uptake family ABC transporter, periplasmic substrate-binding protein	246.54501749074012	-66.21168415740678
150.0	bifunctional PutA protein	143.0533778882711	105.94662211172891
151.66666666666666	inositol-1-monophosphatase, putative	144.63099434562582	-54.96432767895915
59.333333333333336	hypothetical protein	57.23104260817485	261.10229072515847
261.3333333333333	formate--tetrahydrofolate ligase	248.43815723956578	78.56184276043422
292.3333333333333	ATP-dependent metalloprotease FtsH	277.7818233463634	56.551509986969904
506.6666666666667	ATP synthase F1, beta subunit	480.66329976217924	202.33670023782076
152.66666666666666	ATP synthase F1, gamma subunit	145.57756422003865	58.42243577996135
351.3333333333333	ATP synthase F1, alpha subunit	333.6294459367202	155.37055406327983
248.66666666666666	ATP-dependent Clp protease, ATP-binding subunit ClpA	236.44827216366997	108.55172783633003
126.0	ATP-dependent Clp protease, ATP-binding subunit ClpB	120.33570090236329	161.33096576430341
216.33333333333334	ferric iron ABC transporter, periplasmic ferric iron-binding protein	205.8425128909886	-198.17584622432193
102.0	D-3-phosphoglycerate dehydrogenase	97.61802391645544	67.7153094168779
50.0	Manganese ABC transporter, ATP-binding protein	48.39639044698847	95.27027621967818
101.0	Manganese ABC transporter, periplasmic protein	96.67145404204261	107.32854595795739
1126.6666666666667	outer membrane porin	1067.5366218981317	163.13004476853507
174.33333333333334	polyamine ABC transporter periplasmic binding protein	166.08657816564988	-60.753244832316554
1277.3333333333333	translation elongation factor Tu	1210.1531496429973	269.8468503570027
725.6666666666666	DNA-directed RNA polymerase, beta' subunit	687.9621022585882	166.3712310747452
678.3333333333334	DNA-directed RNA polymerase, beta subunit	643.1577948697145	151.50887179695212
162.66666666666666	ribosomal protein L7/L12	155.0432629641669	-77.0432629641669
55.333333333333336	universal stress protein family protein	53.444763110523546	121.88857022280979
13.333333333333334	oxygen-independent coproporphyrinogen III oxidase	13.68882838518483	61.97783828148184
32.0	translation elongation factor G, putative	31.35813270755759	90.30853395910908
152.0	OmpA domain protein	144.94651763709675	71.05348236290325
99.0	2,4-dienoyl-CoA reductase	94.77831429321697	57.88835237344969
121.0	peptidoglycan-binding protein, putative	115.60285153029915	53.730481803034195
88.0	cold shock protein CspA	84.36604567467587	-61.032712341342545
225.0	glutamate synthase, large subunit	214.04611846923308	58.95388153076692
667.6666666666666	oligopeptide/dipeptide ABC transporter, periplasmic substrate-binding protein	633.0610495426442	-259.39438287597756
215.33333333333334	transcription termination factor Rho	204.8959430165758	69.77072365009087
0.0	Heat shock protein	1.0678967263471435	61.26543660698619
110.66666666666667	Unknown	105.82162949469995	58.17837050530005
309.3333333333333	Unknown	293.87351121138147	-100.20684454471481
468.3333333333333	Unknown	444.37812124302087	84.62187875697913
500.0	Unknown	474.3528339327604	-231.01950059942706
