Value	Annotation	Predicted	Residual
93.33333333333333	3-deoxy-D-arabinoheptulosonate-7-phosphate synthase [Alteromonas macleodii]	90.1625529012284	-52.49588623456173
81.0	TolB protein [Alteromonas macleodii]	78.03388733841155	55.63277932825511
166.33333333333334	peptidoglycan-associated lipoprotein [Alteromonas macleodii]	161.95114096222545	114.71552570444123
443.0	catecholate siderophore receptor [Alteromonas macleodii]	434.02661169568455	-153.35994502901787
390.3333333333333	molecular chaperone DnaK [Alteromonas macleodii]	382.2339317247369	75.76606827526308
128.66666666666666	propionyl-CoA synthetase [Alteromonas macleodii]	124.90954072983882	220.75712593682786
98.66666666666667	MoxR-like ATPase [Alteromonas macleodii]	95.40738125271676	-72.74071458605009
246.66666666666666	starch phosphorylase [Alteromonas macleodii]	240.95136800651898	55.38196532681434
75.0	oxidoreductase alpha (molybdopterin) subunit [Alteromonas macleodii]	72.13345544298713	-58.13345544298713
295.0	RNAse E [Alteromonas macleodii]	288.4826249418823	72.85070839145101
96.66666666666667	LSU ribosomal protein L32P [Alteromonas macleodii]	93.44057062090863	103.22609604575803
190.66666666666666	peptidyl-dipeptidase A [Alteromonas macleodii]	185.8806703158911	51.11932968410889
281.3333333333333	bacterial translation initiation factor 2 (bIF-2) [Alteromonas macleodii]	275.0427522911934	113.6239143754733
114.33333333333333	iron complex outermembrane recepter protein [Alteromonas macleodii]	110.81406453521384	-74.4807312018805
88.0	glutamate-5-semialdehyde dehydrogenase [Alteromonas macleodii]	84.91772454974003	-63.91772454974003
351.6666666666667	succinate dehydrogenase subunit A [Alteromonas macleodii]	344.20892617644625	138.12440715688706
454.0	2-oxoglutarate dehydrogenase E1 component [Alteromonas macleodii]	444.8440701706293	131.15592982937068
265.6666666666667	succinyl-CoA synthetase (ADP-forming) alpha subunit [Alteromonas macleodii]	259.6360690086963	68.69726432463699
81.66666666666667	class I [Alteromonas macleodii]	78.6894908823476	59.3105091176524
89.33333333333333	C-terminal processing peptidase-1. Serine peptidase. MEROPS family S41A [Alteromonas macleodii]	86.2289316376121	-59.89559830427878
88.0	Protein of unknown function (DUF1329) [Alteromonas macleodii]	84.91772454974003	73.74894211692663
213.33333333333334	glutamate dehydrogenase (NAD) [Alteromonas macleodii]	208.17119080971668	63.82880919028332
61.666666666666664	deoxyribodipyrimidine photo-lyase [Alteromonas macleodii]	59.02138456426621	69.97861543573379
156.33333333333334	ribonucleoside-diphosphate reductase class Ia alpha subunit [Alteromonas macleodii]	152.11708780318475	-106.7837544698514
75.66666666666667	electron-transferring-flavoprotein dehydrogenase [Alteromonas macleodii]	72.78905898692318	50.21094101307682
388.6666666666667	hypothetical protein MIT1002_02385 [Alteromonas macleodii]	380.59492286489683	-100.92825619823014
96.33333333333333	protein of unknown function (DUF349) [Alteromonas macleodii]	93.11276884894059	-51.11276884894059
48.333333333333336	catalase [Alteromonas macleodii]	45.90931368554529	61.75735298112138
257.6666666666667	Poly(hydroxyalcanoate) granule associated protein (phasin) [Alteromonas macleodii]	251.76882648146378	117.56450685186954
67.0	L-aspartate oxidase [Alteromonas macleodii]	64.26621291575458	-45.26621291575458
407.6666666666667	DNA-binding protein HU-beta [Alteromonas macleodii]	399.2796238670741	-95.27962386707412
272.6666666666667	trigger factor [Alteromonas macleodii]	266.5199062200248	-90.18657288669144
345.3333333333333	inosine-5'-monophosphate dehydrogenase [Alteromonas macleodii]	337.98069250905377	-56.31402584238708
417.6666666666667	isocitrate lyase [Alteromonas macleodii]	409.11367702611483	-128.44701035944814
35.0	hypothetical protein MIT1002_02951 [Alteromonas macleodii]	32.797242806824364	59.202757193175636
53.0	Glucose/arabinose dehydrogenase [Alteromonas macleodii]	50.49853849309761	56.16812817356906
227.0	D-3-phosphoglycerate dehydrogenase [Alteromonas macleodii]	221.61106346040563	-50.944396793738974
603.3333333333334	dihydrolipoamide dehydrogenase [Alteromonas macleodii]	591.6992640123036	144.30073598769638
335.0	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [Alteromonas macleodii]	327.8188375780451	115.18116242195492
250.0	type IV pilus assembly protein PilA [Alteromonas macleodii]	244.2293857261992	-106.89605239286587
176.0	SapC protein [Alteromonas macleodii]	171.4573923492981	-50.79072568263142
73.66666666666667	plasmid segregation oscillating ATPase ParF [Alteromonas macleodii]	70.82224835511505	-70.82224835511505
81.0	class II [Alteromonas macleodii]	78.03388733841155	-59.367220671744874
251.33333333333334	GTP-binding protein [Alteromonas macleodii]	245.54059281407132	66.45940718592868
512.6666666666666	L-glutamine synthetase [Alteromonas macleodii]	502.53718203700134	90.79615129633203
222.0	catalase-peroxidase [Alteromonas macleodii]	216.69403688088528	73.63929645244804
280.0	Na+-transporting NADH:ubiquinone oxidoreductase subunit F [Alteromonas macleodii]	273.7315452033213	83.60178813001204
94.33333333333333	Na+-transporting NADH:ubiquinone oxidoreductase subunit C [Alteromonas macleodii]	91.14595821713246	51.85404178286754
185.33333333333334	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [Alteromonas macleodii]	180.63584196440274	70.6974913689306
359.3333333333333	Phosphoenolpyruvate carboxylase [Alteromonas macleodii]	351.74836693171073	50.251633068289266
59.666666666666664	CBS domain-containing protein [Alteromonas macleodii]	57.05457393245807	140.94542606754192
63.333333333333336	cation/acetate symporter [Alteromonas macleodii]	60.660393424106324	101.67293990922701
409.6666666666667	acetyl-coenzyme A synthetase [Alteromonas macleodii]	401.24643449888225	80.42023216778443
165.66666666666666	hypothetical protein MIT1002_03517 [Alteromonas macleodii]	161.29553741828937	256.3711292483773
1466.3333333333333	translation elongation factor 1A (EF-1A/EF-Tu) [Alteromonas macleodii]	1440.3780516375152	255.62194836248477
92.33333333333333	methyl-accepting chemotaxis protein [Alteromonas macleodii]	89.17914758532433	165.154185748009
104.0	Polysaccharide pyruvyl transferase [Alteromonas macleodii]	100.65220960420513	62.68112372912822
137.0	LSU ribosomal protein L24P [Alteromonas macleodii]	133.1045850290394	46.562081637627244
149.0	oligopeptidase A Metallo peptidase. MEROPS family M03A [Alteromonas macleodii]	144.90544881988825	-52.23878215322158
283.6666666666667	iron complex outermembrane recepter protein [Alteromonas macleodii]	277.33736469496955	-149.67069802830287
152.66666666666666	Imidazolonepropionase [Alteromonas macleodii]	148.51126831153647	49.48873168846353
145.66666666666666	Uncharacterized conserved protein [Alteromonas macleodii]	141.62743110020799	-95.62743110020799
373.6666666666667	ferric enterobactin receptor [Alteromonas macleodii]	365.8438431263358	-233.17717645966914
403.0	catecholate siderophore receptor [Alteromonas macleodii]	394.6903990595218	-280.6903990595218
400.6666666666667	OOP family [Alteromonas macleodii]	392.39578665574567	138.9375466775877
75.66666666666667	hemoglobin/transferrin/lactoferrin receptor protein [Alteromonas macleodii]	72.78905898692318	-69.45572565358985
152.66666666666666	SSU ribosomal protein S6P [Alteromonas macleodii]	148.51126831153647	-57.17793497820314
58.0	Hypothetical protein MIT1002_03914 [Alteromonas macleodii]	55.41556507261796	-51.41556507261796
148.66666666666666	EF hand [Alteromonas macleodii]	144.5776470479202	-143.5776470479202
247.33333333333334	Uncharacterized conserved protein [Alteromonas macleodii]	241.60697155045503	-182.60697155045503
558.6666666666666	hemoglobin/transferrin/lactoferrin receptor protein [Alteromonas macleodii]	547.7738265685886	-440.1071599019219
213.0	acetyl-CoA carboxylase [Alteromonas macleodii]	207.84338903774866	63.156610962251335
89.0	Bax protein [Alteromonas macleodii]	85.9011298656441	-69.9011298656441
91.66666666666667	phosphoenolpyruvate carboxykinase (ATP) [Alteromonas macleodii]	88.52354404138828	-69.52354404138828
6.0	TonB-dependent receptor [Alteromonas macleodii]	4.278488645606362	45.3881780210603
544.0	ATP synthase F1 subcomplex beta subunit [Alteromonas macleodii]	533.3505486019956	-122.68388193532888
467.6666666666667	F-type H+-transporting ATPase subunit alpha [Alteromonas macleodii]	458.28394282131825	53.38272384534844
93.0	protein of unknown function (DUF326) [Alteromonas macleodii]	89.83475112926038	158.16524887073962
