Value	Annotation	Predicted	Residual
2.9645084484368027	pilus retraction ATPase PilT [Alteromonas macleodii]	22.96495016433957	100.04991265389575
13.834372759371746	L-threonine synthase [Alteromonas macleodii]	31.31787008068966	134.10474807751626
46.443965692176576	aspartate kinase /homoserine dehydrogenase [Alteromonas macleodii]	56.37662982973991	153.07236028446601
3.95267793124907	glutamate synthase (NADPH) large subunit [Alteromonas macleodii]	23.724306520371396	585.5229877530993
4.940847414061338	glutamate synthase (NADPH) small subunit [Alteromonas macleodii]	24.483662876403223	264.9249880696556
413.0548438155279	GTP-binding protein [Alteromonas macleodii]	338.0978379175474	-94.01045222031206
136.36738862809293	L-glutamine synthetase [Alteromonas macleodii]	125.47805822863607	372.408412862011
10.869864310934943	L-lactate dehydrogenase (cytochrome) [Alteromonas macleodii]	29.03980101259418	198.21397187793528
103.7577956952881	sulfite reductase (NADPH) beta subunit [Alteromonas macleodii]	100.41929847958582	177.0115895078554
200.59840501089033	Na+-transporting NADH:ubiquinone oxidoreductase subunit A [Alteromonas macleodii]	174.83622137070478	129.46370244282468
146.2490834562156	Phosphoenolpyruvate carboxylase [Alteromonas macleodii]	133.07162178895433	215.90212062698689
283.60464156712084	Carboxypeptidase regulatory-like domain-containing protein [Alteromonas macleodii]	238.62215527737817	115.20743698665126
30.6332539671803	acetyl-coenzyme A synthetase [Alteromonas macleodii]	44.2269281332307	353.6290360867988
15.81071172499628	hypothetical protein MIT1002_03517 [Alteromonas macleodii]	32.836582792753305	128.05390884057027
1313.2772426575036	translation elongation factor 1A (EF-1A/EF-Tu) [Alteromonas macleodii]	1029.871478262541	394.1874205201357
76.0890501765446	GT2 family [Alteromonas macleodii]	79.15732051069469	147.449005733423
244.07786225463008	SSU ribosomal protein S4P [Alteromonas macleodii]	208.24790103610508	-92.35495132839918
271.74660777337357	SSU ribosomal protein S5P [Alteromonas macleodii]	229.5098790049962	-97.43076313699618
410.0903353670911	LSU ribosomal protein L6P [Alteromonas macleodii]	335.81976884945186	-161.65662096468714
571.1619610654907	LSU ribosomal protein L5P [Alteromonas macleodii]	459.59485488263954	-255.00171461652187
318.19057346555013	LSU ribosomal protein L24P [Alteromonas macleodii]	265.19962773849204	-132.14934190087436
31.62142344999256	iron complex outermembrane recepter protein [Alteromonas macleodii]	44.986284489262516	230.50226355894347
25.692406553118957	Uncharacterized conserved protein [Alteromonas macleodii]	40.430146353071564	101.03694588789904
87.94708397029181	ferric enterobactin receptor [Alteromonas macleodii]	88.26959678307661	274.6242485307176
2.9645084484368027	catecholate siderophore receptor [Alteromonas macleodii]	22.96495016433957	368.4165475915722
586.972672790487	DNA-directed RNA polymerase subunit beta [Alteromonas macleodii]	471.7445565791487	138.4739076639397
295.462675360868	LSU ribosomal protein L12P [Alteromonas macleodii]	247.73443154976005	-119.53999556023061
398.2323015733439	LSU ribosomal protein L1P [Alteromonas macleodii]	326.70749257706996	-170.34912746862875
201.58657449370259	OOP family [Alteromonas macleodii]	175.5955777267366	213.51985676673408
365.622708640539	LSU ribosomal protein L9P [Alteromonas macleodii]	301.64873282801966	-162.12398052628436
1.976338965624535	EF hand [Alteromonas macleodii]	22.205593808307746	122.17500834151579
5.9290168968736054	Uncharacterized conserved protein [Alteromonas macleodii]	25.24301923243505	214.95968658632972
6.917186379685873	hemoglobin/transferrin/lactoferrin receptor protein [Alteromonas macleodii]	26.002375588466876	516.5579141045921
646.262841759223	chaperonin GroEL [Alteromonas macleodii]	517.3059379410582	-171.24570543397
102.76962621247583	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [Alteromonas macleodii]	99.65994212355399	130.8310639990343
21.739728621869887	dihydroxyacid dehydratase [Alteromonas macleodii]	37.392720928944264	113.78607100820281
43.47945724373977	ketol-acid reductoisomerase [Alteromonas macleodii]	54.098560761644436	262.82657265691444
493.09657192332156	ATP synthase F1 subcomplex beta subunit [Alteromonas macleodii]	399.6057027561253	128.7107607158748
222.3381336327602	ATP synthase F0 subcomplex B subunit [Alteromonas macleodii]	191.54206120340493	123.44073227591863
114.62766000622304	protein of unknown function (DUF1259) [Alteromonas macleodii]	108.77221839593591	97.76326180941706
15.81071172499628	Signal transduction histidine kinase [Alteromonas macleodii]	32.836582792753305	94.38668322715847
0.0	Unknown	20.686881096244093	235.37826755960893
0.0	Unknown	20.686881096244093	115.92436129663827
0.0	Unknown	20.686881096244093	91.6451120561971
0.0	Unknown	20.686881096244093	127.57840093205004
0.0	Unknown	20.686881096244093	112.03968141816767
0.0	Unknown	20.686881096244093	409.54141544437357
0.0	Unknown	20.686881096244093	104.2703216612265
0.0	Unknown	20.686881096244093	133.4054207497559
0.0	Unknown	20.686881096244093	159.6270099294324
0.0	Unknown	20.686881096244093	356.7745137618148
0.0	Unknown	20.686881096244093	159.30328660622652
0.0	Unknown	20.686881096244093	114.30574468060885
0.0	Unknown	20.686881096244093	194.9128521588736
0.0	Unknown	20.686881096244093	189.08583234116773
