Value	Annotation	Predicted	Residual
10.861010166317385	oligopeptide/dipeptide ABC transporter, ATP-binding protein	12.262825740673359	92.98549242167
78.6600433257532	oligopeptide/dipeptide ABC transporter, periplasmic substrate-binding protein	68.89726961721573	87.13233824213378
232.3597932551538	pyridine nucleotide-disulfide oxidoreductase family protein	197.28700403636762	-119.0674368417856
245.1955325426198	dihydroorotate dehydrogenase family protein	208.00905894503342	-146.98960600266315
49.03910650852395	acetyl-coenzyme A synthetase	44.154065981833135	96.31353374456287
52.00120019024688	twin-arginine translocation pathway signal sequence domain protein	46.628386345371396	82.37247054621677
140.86401064193458	metFprotein-like protein	120.85799725151918	-120.03894419189005
186.2827804283527	pyruvate ferredoxin/flavodoxin oxidoreductase family protein	158.79757615910577	-93.27333138877528
107.29361558240811	glutamine amidotransferases class-II domain protein	92.81569979808555	-84.62516920179424
11.519253206700258	nitrogen regulation protein NtrC	12.812674710348528	172.29331676583513
92.81226869398493	antioxidant, AhpC/Tsa family	80.71902246523186	-80.71902246523186
167.52285377744087	trimethylamine methyltransferase family protein	143.1268805233635	-143.1268805233635
131.6486080765744	no change	113.1601116760668	-107.83626678847745
386.0595431845544	outer membrane protein, putative	325.6767384555195	159.61219937474073
131.31948655638294	citrate synthase I	112.88518719122922	95.56381648438466
274.816469359849	TRAP transporter solute receptor, TAXI family	232.752262580416	91.59274903271998
153.69974992940058	BNR/Asp-box repeat domain protein	131.58005216018495	103.48817595337576
207.0174362004132	UvrABC system protein A	176.1178187038736	-117.55552494039073
154.028871449592	pyruvate dehydrogenase complex, E1 component, alpha subunit	131.85497664502253	87.65124333558464
148.10468408614616	pyruvate dehydrogenase complex, E1 component, beta subunit	126.90633591794602	91.78083100303203
99.06557757762222	cysteine synthase A	85.94258767714595	119.23020375995142
348.53968988273067	trigger factor	294.3353471840349	116.82928874978899
892.2484412389828	hypothetical protein	748.5105961357241	-714.1103676313006
218.53668940711347	glutamine synthetase, type I	185.74017567318907	362.20632121869966
189.24487411007567	aconitate hydratase 1	161.27189652264408	182.32086199177652
121.11671943044843	efflux transporter, RND family, MFP subunit	104.36252816126412	-84.70525473016497
118.81286878910838	transporter, AcrB/AcrD/AcrF family	102.43805676740101	-102.43805676740101
285.01923648578355	sarcosine oxidase, alpha subunit family	241.27492161038114	-77.87383621436945
65.16606099790432	bacterial extracellular solute-binding protein, family 7	57.62536573887478	798.2850815735674
251.7779629464485	gamma-glutamylisopropylamide synthetase, putative	213.5075486417851	-123.00218555276608
292.2599099299951	aldehyde dehydrogenase, putative	247.32326027680796	-167.0560604331531
210.96689444271044	alcohol dehydrogenase, iron-containing	179.41691252192464	-106.93071674474653
286.99396560693214	ATP-dependent protease La	242.92446851940662	-152.00957890057305
445.30141681901284	NADH-dependent flavin oxidoreductase, Oye family	375.1631457262847	-129.03770130773074
385.40130014417144	peptide/opine/nickel uptake family ABC transporter, periplasmic substrate-binding protein	325.1268894858443	97.91401581260197
53.646807791204054	malate synthase G	48.003008769559315	117.4457092755252
153.0415068890177	CobW	131.03020319050978	-96.62997468608627
122.43320551121417	CobN	105.46222610061446	-104.64317304098533
163.24427401495223	malate dehydrogenase	139.5528622204749	81.18193734957597
151.72502080825197	tellurite resistance protein	129.93050525115945	84.25186984185842
148.10468408614616	bifunctional PutA protein	126.90633591794602	-111.34432778499253
258.03127183008576	formate--tetrahydrofolate ligase	218.73111385369918	-112.66374263172669
500.2647106909826	ATP synthase F1, beta subunit	421.07553469416126	113.35658671384687
346.8940822817735	ATP synthase F1, alpha subunit	292.960724759847	177.17573146727443
245.52465406281118	ATP-dependent Clp protease, ATP-binding subunit ClpA	208.28398342987097	-165.28369779934158
204.71358555907315	ribonucleoside-diphosphate reductase, putative	174.19334731001052	-96.79283317505762
213.59986660424192	ferric iron ABC transporter, periplasmic ferric iron-binding protein	181.61630840062531	-135.74933706139396
6.253308883637283	branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid binding protein, putative	8.41388295294718	87.00579849384663
100.7111851785794	D-3-phosphoglycerate dehydrogenase	87.31721010133387	300.5044136330598
99.72382061800509	Manganese ABC transporter, periplasmic protein	86.49243664682112	-84.03527746793372
163.57339553514365	aldehyde dehydrogenase family protein	139.8277867053125	-84.13217865053156
1112.4307382470536	outer membrane porin	932.4350764920681	621.3085776243939
172.130555060121	polyamine ABC transporter periplasmic binding protein	146.9758233110897	156.89286181131803
1261.1936653735825	translation elongation factor Tu	1056.7009436386563	466.32822074171327
31.59566593837785	translation elongation factor G, putative	29.583068285441172	83.03672741356439
157.3200866515064	pyruvate kinase	134.6042214933984	95.54968826238749
119.47111182949124	peptidoglycan-binding protein, putative	102.98790573707618	97.68009387206101
177.7256209033754	type I secretion target repeat protein	151.6495395533286	-115.20167839983225
222.15702612921925	glutamate synthase, large subunit	188.7643450064025	106.09475646008474
659.230404943446	oligopeptide/dipeptide ABC transporter, periplasmic substrate-binding protein	553.8640608707143	-486.70170998112553
136.91455239963733	oligopeptide/dipeptide ABC transporter, ATP-binding protein	117.55890343346815	-113.05411160550793
131.6486080765744	Unknown	113.1601116760668	162.8607694189504
109.26834470355674	Unknown	94.46524670711108	130.36481816108542
1.3164860807657435	Unknown	4.290015680383414	101.36782901177452
322.8682113077986	Unknown	272.89123736670325	288.1601084792516
493.6822802871539	Unknown	415.5770449974096	-403.29124910297264
519.6828803822774	Unknown	437.29607929957876	-93.70332078515816
0.0	Unknown	3.190317741033077	106.97231877908507
0.0	Unknown	3.190317741033077	151.20118399905817
0.0	Unknown	3.190317741033077	86.4959922883568
