Value	Annotation	Predicted	Residual
79.31221418544119	class I [Alteromonas macleodii]	81.09692403725649	61.1250600123565
86.75785061917648	C-terminal processing peptidase-1. Serine peptidase. MEROPS family S41A [Alteromonas macleodii]	88.86702710130164	-61.72804946864603
85.46295732635295	Protein of unknown function (DUF1329) [Alteromonas macleodii]	87.5157048292938	76.00522369151726
207.18292685176476	glutamate dehydrogenase (NAD) [Alteromonas macleodii]	214.5399983980321	65.78159335192973
59.888814793088244	deoxyribodipyrimidine photo-lyase [Alteromonas macleodii]	60.827089957138675	72.11954730662998
151.82623858355885	ribonucleoside-diphosphate reductase class Ia alpha subunit [Alteromonas macleodii]	156.77097126969633	-110.05070597803604
73.4851943677353	electron-transferring-flavoprotein dehydrogenase [Alteromonas macleodii]	75.01597381322114	51.74709892665129
377.4613948580589	hypothetical protein MIT1002_02385 [Alteromonas macleodii]	392.2388771670649	-104.01606408101344
93.55604040650002	protein of unknown function (DUF349) [Alteromonas macleodii]	95.9614690293429	-52.676517362069376
46.93988186485295	catalase [Alteromonas macleodii]	47.31386723706014	63.646762830633094
250.2381288381471	Poly(hydroxyalcanoate) granule associated protein (phasin) [Alteromonas macleodii]	259.47146394229327	121.16128563976275
65.06838796438237	L-aspartate oxidase [Alteromonas macleodii]	66.23237904517009	-46.651091386165405
395.9136242807942	DNA-binding protein HU-beta [Alteromonas macleodii]	411.49521954317686	-98.19461699910187
264.8056783824118	trigger factor [Alteromonas macleodii]	274.6738395023816	-92.94574877232057
335.37736284129414	inosine-5'-monophosphate dehydrogenase [Alteromonas macleodii]	348.3209033268096	-58.03690206612606
405.62532397697066	isocitrate lyase [Alteromonas macleodii]	421.63013658323575	-132.37672940986823
33.99094893661765	hypothetical protein MIT1002_02951 [Alteromonas macleodii]	33.800644516981585	61.01401151609374
51.4720083897353	Glucose/arabinose dehydrogenase [Alteromonas macleodii]	52.04349518908762	57.886540791289576
220.45558310320592	D-3-phosphoglycerate dehydrogenase [Alteromonas macleodii]	228.3910516861126	-52.502994117509104
585.9392150026472	dihydrolipoamide dehydrogenase [Alteromonas macleodii]	609.8017629603295	148.7154853042731
325.3419398219118	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [Alteromonas macleodii]	337.8481557187488	118.70502496225521
242.79249240441183	type IV pilus assembly protein PilA [Alteromonas macleodii]	251.70136087824812	-110.16643955351248
170.9259146527059	SapC protein [Alteromonas macleodii]	176.70297478181217	-52.34462157901048
71.54285442850001	plasmid segregation oscillating ATPase ParF [Alteromonas macleodii]	72.98899040520936	-72.98899040520936
78.66476753902943	class II [Alteromonas macleodii]	80.42126290125256	-61.183506604686556
244.08738569723533	GTP-binding protein [Alteromonas macleodii]	253.05268315025594	68.4926720923473
497.8864710906471	L-glutamine synthetase [Alteromonas macleodii]	517.9118484637953	93.57397667705277
215.59973325511768	catalase-peroxidase [Alteromonas macleodii]	223.32359316608316	75.89222351800598
271.9275914929412	Na+-transporting NADH:ubiquinone oxidoreductase subunit F [Alteromonas macleodii]	282.10611199842475	86.15950853583882
91.61370046726472	Na+-transporting NADH:ubiquinone oxidoreductase subunit C [Alteromonas macleodii]	93.9344856213311	53.440468864862055
179.99016770247061	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [Alteromonas macleodii]	186.16223068586714	72.86041659289663
348.9737424159412	Phosphoenolpyruvate carboxylase [Alteromonas macleodii]	362.5097871828921	51.78903591815441
57.94647485385295	CBS domain-containing protein [Alteromonas macleodii]	58.80010654912689	145.25752273944826
61.50743140911766	cation/acetate symporter [Alteromonas macleodii]	62.51624279714849	104.78353071048804
397.85596422002953	acetyl-coenzyme A synthetase [Alteromonas macleodii]	413.52220295118866	82.88061577270213
160.89049163332356	hypothetical protein MIT1002_03517 [Alteromonas macleodii]	166.2302271737513	264.2145699619132
1424.0588987826766	translation elongation factor 1A (EF-1A/EF-Tu) [Alteromonas macleodii]	1484.445103517413	263.4424685705842
89.67136052802942	methyl-accepting chemotaxis protein [Alteromonas macleodii]	91.90750221331932	170.20692732739252
101.0016768402353	Polysaccharide pyruvyl transferase [Alteromonas macleodii]	103.73157209338804	64.59879550156454
133.05028583761768	LSU ribosomal protein L24P [Alteromonas macleodii]	137.17679832558244	47.986606028865396
144.70432547302943	oligopeptidase A Metallo peptidase. MEROPS family M03A [Alteromonas macleodii]	149.3386987736531	-53.83698001570042
275.488548048206	iron complex outermembrane recepter protein [Alteromonas macleodii]	285.82224824644646	-154.2497364324325
148.26528202829414	Imidazolonepropionase [Alteromonas macleodii]	153.05483502167473	51.00279426690042
141.4670922409706	Uncharacterized conserved protein [Alteromonas macleodii]	145.96039309363348	-98.55306507709582
362.8938453137942	ferric enterobactin receptor [Alteromonas macleodii]	377.03650160697657	-240.31101935638247
391.3814977559118	catecholate siderophore receptor [Alteromonas macleodii]	406.76559159114936	-289.27786563712124
389.1154344934707	OOP family [Alteromonas macleodii]	404.4007776151356	143.18821411211826
73.4851943677353	hemoglobin/transferrin/lactoferrin receptor protein [Alteromonas macleodii]	75.01597381322114	-71.58066018883434
148.26528202829414	SSU ribosomal protein S6P [Alteromonas macleodii]	153.05483502167473	-58.927241713476775
56.32785823782354	Hypothetical protein MIT1002_03914 [Alteromonas macleodii]	57.11095370911708	-52.98857735985293
144.38060214982355	EF hand [Alteromonas macleodii]	149.00086820565116	-147.9702741183351
240.20270581876477	Uncharacterized conserved protein [Alteromonas macleodii]	248.9987163342324	-188.19366518258627
542.560289693059	hemoglobin/transferrin/lactoferrin receptor protein [Alteromonas macleodii]	564.5324668480664	-453.5718367803732
206.85920352855885	acetyl-CoA carboxylase [Alteromonas macleodii]	214.20216783003013	65.08882983261566
86.4341272959706	Bax protein [Alteromonas macleodii]	88.52919653329968	-72.0396911362431
89.02391388161766	phosphoenolpyruvate carboxykinase (ATP) [Alteromonas macleodii]	91.2318410773154	-71.65055341831071
5.827019817705883	TonB-dependent receptor [Alteromonas macleodii]	4.409385100810762	46.77678790255237
528.3164634720001	ATP synthase F1 subcomplex beta subunit [Alteromonas macleodii]	549.66792185598	-126.4372833315278
454.183822457853	F-type H+-transporting ATPase subunit alpha [Alteromonas macleodii]	472.3047217835303	55.01591955984151
90.31880717444119	protein of unknown function (DUF326) [Alteromonas macleodii]	92.58316334932324	163.00417030505372
